uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
1,96,80,96,80,0
1,104,88,64,48,-40
1,137,72,96,31,-41
1,104,88,72,56,-32
1,79,80,80,81,1
1,88,88,104,104,16
1,64,72,144,152,80
1,112,63,112,63,0
0,80,81,176,177,96
0,80,96,48,64,-32
0,81,80,32,31,-49
0,99,120,19,40,-80
0,112,128,56,72,-56
0,96,101,43,48,-53
0,128,112,48,32,-80
0,96,102,42,48,-54
0,64,80,168,184,104
0,80,64,200,184,120
0,69,96,152,179,83
0,64,72,176,184,112
0,64,72,176,184,112
0,56,64,176,184,120
0,72,88,176,192,104
0,63,89,159,185,96
