uid,key1_hold_dur,key2_hold_dur,DD_dur,UU_dur,UD_dur
2,80,56,80,56,0
3,56,104,40,88,-16
3,64,64,64,64,0
3,48,88,64,104,16
3,71,88,87,104,16
3,64,72,79,87,15
3,64,56,80,72,16
3,56,48,80,72,24
3,64,104,104,144,40
3,84,64,108,88,24
3,80,64,104,88,24
3,48,72,96,120,48
3,96,119,56,79,-40
3,80,128,80,128,0
3,64,120,40,96,-24
3,56,112,80,136,24
3,64,88,64,88,0
3,64,56,64,56,0
3,72,64,72,64,0
3,72,112,56,96,-16
3,80,96,80,96,0
3,56,96,72,112,16
3,56,96,56,96,0
3,72,64,72,64,0
3,80,111,81,112,1
3,64,128,64,128,0
3,48,72,48,72,0
3,80,88,80,88,0
3,72,96,88,112,16
3,70,128,70,128,0
4,72,72,176,176,104
4,72,64,176,168,104
4,72,56,192,176,120
4,72,24,232,184,160
4,72,64,192,184,120
4,72,72,168,168,96
4,71,64,192,185,121
4,80,72,184,176,104
4,71,64,184,177,113
4,80,56,192,168,112
4,72,72,168,168,96
4,72,72,200,200,128
4,64,64,176,176,112
4,64,72,184,192,120
4,88,88,488,488,400
4,88,72,136,120,48
4,71,80,183,192,112
4,87,80,192,185,105
4,80,72,200,192,120
4,56,56,192,192,136
4,64,64,200,200,136
4,64,65,192,193,128
4,65,64,177,176,112
4,56,64,168,176,112
4,56,72,169,185,113
4,72,88,192,208,120
4,55,64,184,193,129
4,64,64,192,192,128
4,80,56,200,176,120
4,56,72,176,192,120
5,136,112,168,144,32
5,96,112,96,112,0
5,112,119,113,120,1
5,136,120,120,104,-16
5,129,120,104,95,-25
5,128,119,129,120,1
5,119,130,71,82,-48
5,88,119,65,96,-23
5,136,120,136,120,0
5,145,120,57,32,-88
5,152,128,152,128,0
5,136,128,72,64,-64
5,152,120,88,56,-64
5,128,120,128,120,0
5,96,79,97,80,1
5,104,128,80,104,-24
5,112,104,80,72,-32
5,96,88,120,112,24
5,120,128,120,128,0
5,128,144,56,72,-72
5,143,136,344,337,201
5,88,104,64,80,-24
5,104,64,120,80,16
5,104,120,104,120,0
5,104,112,88,96,-16
5,160,128,240,208,80
5,96,121,72,97,-24
5,120,104,120,104,0
5,96,104,56,64,-40
5,99,112,72,85,-27
6,104,80,104,80,0
6,88,64,64,40,-24
6,101,64,125,88,24
6,104,80,136,112,32
6,88,64,128,104,40
6,88,56,136,104,48
6,95,64,143,112,48
6,96,85,224,213,128
6,104,72,120,88,16
6,96,72,120,96,24
6,96,72,136,112,40
6,120,72,208,160,88
6,96,72,168,144,72
7,152,88,216,152,64
7,78,65,78,65,0
7,98,66,98,66,0
7,72,93,88,109,16
7,80,104,80,104,0
7,72,88,96,112,24
7,71,80,96,105,25
7,88,64,88,64,0
7,96,128,120,152,24
7,87,105,167,185,80
7,95,79,96,80,1
7,120,88,80,48,-40
7,145,85,60,0,-85
7,96,87,73,64,-23
7,96,80,96,80,0
7,104,88,64,48,-40
7,137,72,96,31,-41
7,104,88,72,56,-32
7,79,80,80,81,1
7,88,88,104,104,16
7,64,72,144,152,80
7,112,63,112,63,0
7,72,88,104,120,32
7,104,72,104,72,0
8,87,88,112,113,25
8,88,79,121,112,33
8,80,72,48,40,-32
8,96,80,136,120,40
8,136,80,136,80,0
8,80,104,80,104,0
7,72,87,73,88,1
7,144,120,56,32,-88
7,104,72,120,88,16
7,104,88,72,56,-32
7,72,80,144,152,72
8,88,64,112,88,24
8,80,72,144,136,64
8,88,48,408,368,320
8,128,80,160,112,32
8,95,72,135,112,40
8,88,112,128,152,40
8,88,72,144,128,56
8,96,88,136,128,40
8,80,96,80,96,0
9,80,56,120,96,40
9,80,56,112,88,32
9,80,56,144,120,64
9,72,48,128,104,56
9,64,40,128,104,64
9,72,55,144,127,72
9,72,48,152,128,80
9,64,72,120,128,56
9,72,48,136,112,64
9,64,56,112,104,48
9,55,72,95,112,40
9,72,56,128,112,56
9,80,56,136,112,56
9,56,40,120,104,64
9,88,48,160,120,72
9,96,56,152,112,56
9,88,48,184,144,96
9,72,48,104,80,32
9,72,48,128,104,56
9,80,56,128,104,48
9,80,47,136,103,56
10,176,112,96,32,-80
10,104,80,56,32,-48
10,128,88,80,40,-48
10,152,128,88,64,-64
10,104,96,104,96,0
10,176,128,80,32,-96
10,200,144,72,16,-128
10,152,136,40,24,-112
10,160,136,64,40,-96
10,184,128,80,24,-104
10,72,128,72,128,0
10,184,128,88,32,-96
10,152,136,56,40,-96
10,120,120,120,120,0
10,104,159,72,127,-32
10,136,120,16,0,-120
10,168,96,96,24,-72
10,136,144,192,200,56
10,112,128,112,128,0
10,128,160,64,96,-64
10,176,144,128,96,-48
11,64,96,152,184,88
11,81,119,201,239,120
11,72,80,176,184,104
11,96,80,240,224,144
11,56,88,161,193,105
11,72,88,160,176,88
11,64,120,176,232,112
11,64,88,160,184,96
12,72,80,73,81,1
12,56,77,88,109,32
12,81,69,81,69,0
12,64,64,80,80,16
12,64,72,65,73,1
12,56,72,56,72,0
12,64,78,66,80,2
12,64,71,97,104,33
12,80,88,80,88,0
12,56,80,56,80,0
12,64,107,303,346,239
12,72,40,88,56,16
12,56,72,56,72,0
12,49,64,88,103,39
12,80,88,80,88,0
12,64,89,88,113,24
12,64,72,64,72,0
12,72,80,72,80,0
12,80,70,82,72,2
12,80,80,144,144,64
12,64,80,64,80,0
12,56,80,80,104,24
12,96,88,40,32,-56
12,88,88,176,176,88
12,64,47,65,48,1
12,56,56,128,128,72
12,72,56,72,56,0
12,80,48,80,48,0
12,80,72,32,24,-48
12,64,81,96,113,32
12,80,72,80,72,0
12,104,57,48,1,-56
12,80,96,64,80,-16
12,80,80,80,80,0
12,80,72,152,144,72
12,72,64,47,39,-25
12,72,96,96,120,24
12,48,88,64,104,16
12,56,96,56,96,0
12,64,63,88,87,24
12,96,56,96,56,0
12,80,55,81,56,1
13,120,96,72,48,-48
13,88,72,120,104,32
13,96,80,144,128,48
13,88,128,88,128,0
13,112,80,112,80,0
13,120,120,96,96,-24
13,96,72,96,72,0
13,80,80,80,80,0
13,127,64,143,80,16
13,104,64,104,64,0
13,104,104,104,104,0
13,96,96,96,96,0
13,88,72,88,72,0
13,112,80,96,64,-16
13,80,80,80,80,0
13,96,80,80,64,-16
13,89,80,57,48,-32
13,88,88,64,64,-24
13,112,96,56,40,-56
13,96,64,96,64,0
13,95,70,122,97,27
13,104,72,120,88,16
13,112,96,112,96,0
13,112,56,112,56,0
13,128,72,129,73,1
13,112,104,80,72,-32
13,96,104,80,88,-16
13,72,56,56,40,-16
13,128,104,104,80,-24
13,104,96,104,96,0
13,103,120,103,120,0
13,120,88,64,32,-56
14,97,63,161,127,64
14,88,96,72,80,-16
14,80,105,80,105,0
14,80,64,968,952,888
14,80,80,96,96,16
14,80,88,40,48,-40
14,64,80,64,80,0
14,104,88,64,48,-40
14,80,80,120,120,40
14,80,88,128,136,48
14,96,96,49,49,-47
14,80,72,104,96,24
14,88,80,56,48,-32
14,88,80,88,80,0
14,96,88,80,72,-16
14,96,80,96,80,0
14,65,56,65,56,0
14,72,72,72,72,0
14,56,64,32,40,-24
14,88,56,88,56,0
14,112,104,112,104,0
14,88,72,72,56,-16
14,88,48,88,48,0
14,96,72,96,72,0
14,80,96,64,80,-16
14,96,64,112,80,16
14,104,64,104,64,0
14,96,80,64,48,-32
14,80,73,80,73,0
14,88,65,112,89,24
14,80,64,56,40,-24
15,88,144,264,320,176
15,88,63,129,104,41
15,64,88,64,88,0
15,88,72,224,208,136
15,80,104,312,336,232
15,72,105,88,121,16
15,72,80,120,128,48
15,72,88,72,88,0
15,128,81,328,281,200
15,88,72,88,72,0
15,71,87,96,112,25
15,80,80,104,104,24
15,48,72,88,112,40
15,88,80,136,128,48
15,80,112,120,152,40
15,72,88,264,280,192
15,64,72,88,96,24
15,72,48,128,104,56
15,104,72,256,224,152
15,64,88,96,120,32
15,80,88,120,128,40
15,64,88,96,120,32
15,80,88,176,184,96
15,72,120,72,120,0
15,80,96,112,128,32
15,79,87,80,88,1
15,80,104,184,208,104
15,104,87,89,72,-15
15,81,63,81,63,0
15,88,88,88,88,0
15,80,64,248,232,168
16,112,135,113,136,1
16,112,104,112,104,0
16,104,88,128,112,24
16,88,81,88,81,0
16,80,80,104,104,24
16,96,63,97,64,1
16,87,95,88,96,1
16,112,88,112,88,0
16,96,96,64,64,-32
16,104,88,104,88,0
16,96,88,64,56,-32
16,96,72,96,72,0
16,88,88,88,88,0
16,72,104,72,104,0
16,88,80,112,104,24
16,88,72,144,128,56
16,64,88,104,128,40
16,88,87,121,120,33
16,96,88,96,88,0
16,112,88,224,200,112
16,104,96,120,112,16
16,88,88,112,112,24
16,88,88,64,64,-24
16,88,80,88,80,0
16,88,88,56,56,-32
16,80,72,80,72,0
16,97,65,128,96,31
16,96,80,96,80,0
16,88,80,1160,1152,1072
16,96,136,136,176,40
16,72,120,944,992,872
16,120,95,121,96,1
16,112,64,136,88,24
16,96,72,136,112,40
16,104,80,64,40,-40
16,120,72,104,56,-16
16,113,111,113,111,0
16,88,96,48,56,-40
16,128,88,128,88,0
16,96,56,96,56,0
16,96,56,96,56,0
16,88,71,88,71,0
16,120,80,96,56,-24
16,128,56,128,56,0
16,104,96,104,96,0
16,103,135,104,136,1
16,112,136,136,160,24
17,135,103,112,80,-23
17,128,96,104,72,-24
17,168,56,112,0,-56
17,128,32,128,32,0
17,144,80,128,64,-16
17,128,96,128,96,0
17,168,152,168,152,0
17,120,72,120,72,0
17,127,143,96,112,-31
17,120,105,96,81,-24
17,147,168,115,136,-32
17,119,120,103,104,-16
17,136,88,96,48,-40
17,128,144,88,104,-40
17,104,112,72,80,-32
17,152,88,120,56,-32
17,114,72,114,72,0
17,168,104,144,80,-24
17,152,96,152,96,0
17,152,80,128,56,-24
17,120,96,104,80,-16
17,128,88,96,56,-32
17,136,144,88,96,-48
17,142,128,94,80,-48
17,127,87,128,88,1
17,125,112,93,80,-32
17,119,88,87,56,-32
17,104,80,104,80,0
17,112,88,88,64,-24
17,112,96,112,96,0
17,120,128,96,104,-24
18,80,81,176,177,96
18,80,96,48,64,-32
18,81,80,32,31,-49
18,99,120,19,40,-80
18,112,128,56,72,-56
18,96,101,43,48,-53
18,128,112,48,32,-80
18,96,102,42,48,-54
18,88,80,40,32,-48
18,80,72,40,32,-40
18,96,80,48,32,-48
18,96,128,40,72,-56
18,88,128,32,72,-56
18,112,95,49,32,-63
18,112,104,56,48,-56
18,104,152,32,80,-72
18,105,113,56,64,-49
18,88,80,48,40,-40
18,80,88,32,40,-48
18,96,80,48,32,-48
18,112,72,144,104,32
18,72,72,48,48,-24
18,96,128,49,81,-47
18,120,128,40,48,-80
18,80,64,144,128,64
18,128,96,48,16,-80
18,160,112,232,184,72
18,88,128,40,80,-48
18,80,88,32,40,-48
18,103,64,39,0,-64
18,96,120,32,56,-64
18,88,72,40,24,-48
18,112,136,48,72,-64
18,104,112,40,48,-64
18,89,112,48,71,-41
18,104,112,48,56,-56
18,104,152,32,80,-72
18,119,136,56,73,-63
18,129,160,56,87,-73
18,80,120,32,72,-48
19,104,112,104,112,0
19,96,88,56,48,-40
19,112,80,112,80,0
19,136,103,137,104,1
19,96,96,48,48,-48
19,104,104,96,96,-8
19,80,80,104,104,24
19,72,88,40,56,-32
19,92,100,92,100,0
19,104,90,104,90,0
19,104,104,56,56,-48
19,97,80,72,55,-25
19,72,87,73,88,1
19,88,104,64,80,-24
19,104,87,105,88,1
19,80,113,40,73,-40
19,80,80,80,80,0
19,96,88,56,48,-40
19,80,72,152,144,72
19,88,104,40,56,-48
19,104,112,104,112,0
19,88,64,88,64,0
19,80,80,104,104,24
19,88,88,64,64,-24
19,72,88,104,120,32
19,88,80,88,80,0
19,112,88,88,64,-24
19,72,88,72,88,0
19,104,72,104,72,0
19,88,88,176,176,88
19,88,88,88,88,0
19,87,96,71,80,-16
19,104,112,88,96,-16
19,72,112,72,112,0
19,88,104,64,80,-24
19,88,96,104,112,16
20,80,120,96,136,16
20,112,80,104,72,-8
20,64,101,91,128,27
20,112,63,112,63,0
20,80,88,80,88,0
20,120,152,120,152,0
20,96,88,152,144,56
20,104,56,144,96,40
20,104,120,80,96,-24
20,96,80,96,80,0
20,112,80,160,128,48
20,144,96,176,128,32
20,112,104,136,128,24
20,96,88,72,64,-24
20,96,88,96,88,0
20,64,88,232,256,168
20,112,72,128,88,16
20,104,72,136,104,32
20,88,72,88,72,0
20,95,88,63,56,-32
20,79,128,23,72,-56
20,88,128,72,112,-16
20,96,96,96,96,0
20,96,120,64,88,-32
20,96,136,112,152,16
20,96,104,128,136,32
21,120,76,164,120,44
21,80,64,80,64,0
21,80,63,81,64,1
21,104,109,84,89,-20
21,80,96,104,120,24
21,94,80,142,128,48
21,111,120,103,112,-8
21,120,136,72,88,-48
21,96,104,72,80,-24
21,104,104,72,72,-32
21,72,88,57,73,-15
21,136,88,80,32,-56
21,112,104,56,48,-56
21,120,96,88,64,-32
21,96,112,96,112,0
21,104,96,104,96,0
21,120,96,120,96,0
21,120,128,120,128,0
21,104,88,80,64,-24
21,103,72,127,96,24
21,104,88,80,64,-24
21,88,96,72,80,-16
21,72,104,88,120,16
21,112,97,112,97,0
21,96,104,96,104,0
21,104,96,104,96,0
21,96,72,72,48,-24
21,128,89,40,1,-88
21,72,96,72,96,0
21,104,88,104,88,0
21,104,104,64,64,-40
21,88,80,88,80,0
21,88,112,128,152,40
21,96,96,128,128,32
21,104,104,104,104,0
21,80,104,48,72,-32
21,56,80,176,200,120
21,112,104,112,104,0
21,104,112,104,112,0
21,104,80,72,48,-32
21,104,96,48,40,-56
21,104,128,72,96,-32
21,111,96,71,56,-40
22,88,88,88,88,0
22,95,64,72,41,-23
22,87,56,87,56,0
22,87,88,111,112,24
22,72,80,48,56,-24
22,80,72,80,72,0
22,80,80,80,80,0
22,96,112,96,112,0
22,88,96,88,96,0
22,80,72,64,56,-16
22,80,64,96,80,16
22,96,72,96,72,0
22,96,64,96,64,0
22,112,112,112,112,0
22,96,96,72,72,-24
22,128,96,128,96,0
22,87,64,88,65,1
22,112,128,72,88,-40
22,88,104,88,104,0
22,96,95,97,96,1
22,80,24,112,56,32
22,63,71,31,39,-32
22,65,64,87,86,22
22,56,72,56,72,0
22,87,120,63,96,-24
22,88,88,88,88,0
22,80,120,48,88,-32
22,88,80,88,80,0
22,87,96,47,56,-40
22,72,80,104,112,32
22,80,80,48,48,-32
22,72,80,72,80,0
22,104,72,64,32,-40
22,104,128,80,104,-24
22,96,56,72,32,-24
22,111,64,87,40,-24
22,79,56,55,32,-24
22,87,79,72,64,-15
22,64,40,64,40,0
22,73,47,73,47,0
22,72,103,72,103,0
22,104,96,64,56,-40
22,88,96,72,80,-16
22,120,96,72,48,-48
23,80,88,128,136,48
23,79,87,104,112,25
23,112,64,192,144,80
23,112,80,176,144,64
23,103,80,199,176,96
23,63,112,215,264,152
23,88,104,152,168,64
23,80,89,160,169,80
23,64,96,104,136,40
23,64,96,120,152,56
23,63,136,119,192,56
23,72,72,128,128,56
23,64,87,136,159,72
23,88,144,135,191,47
23,88,96,104,112,16
23,56,88,56,88,0
23,88,112,112,136,24
23,80,88,112,120,32
23,64,80,112,128,48
23,96,80,96,80,0
23,88,128,88,128,0
23,80,88,112,120,32
23,96,72,96,72,0
23,96,88,88,80,-8
23,72,144,40,112,-32
23,64,80,112,128,48
23,64,112,128,176,64
23,48,56,120,128,72
23,55,88,135,168,80
24,96,80,40,24,-56
24,112,72,112,72,0
24,112,73,207,168,95
24,89,80,153,144,64
24,104,104,104,104,0
24,128,96,96,64,-32
24,120,80,160,120,40
24,120,96,96,72,-24
24,112,72,112,72,0
24,152,72,176,96,24
24,120,56,120,56,0
24,137,93,234,190,97
24,104,72,463,431,359
24,120,48,120,48,0
24,128,71,129,72,1
24,128,104,200,176,72
24,136,88,200,152,64
24,127,89,95,57,-32
24,120,80,96,56,-24
24,128,72,96,40,-32
24,129,103,185,159,56
24,120,24,120,24,0
24,136,48,208,120,72
24,136,56,272,192,136
24,104,64,104,64,0
24,104,72,80,48,-24
24,96,64,184,152,88
24,120,56,104,40,-16
24,127,80,184,137,57
24,121,55,121,55,0
24,120,56,120,56,0
25,88,72,112,96,24
25,104,88,232,216,128
25,104,72,168,136,64
25,112,80,112,80,0
25,104,72,104,72,0
25,72,72,56,56,-16
25,128,104,48,24,-80
26,96,56,96,56,0
26,127,96,103,72,-24
26,136,56,80,0,-56
26,160,80,80,0,-80
26,112,88,72,48,-40
26,96,95,97,96,1
26,144,125,112,93,-32
26,104,96,136,128,32
26,120,88,88,56,-32
26,136,96,160,120,24
26,134,104,112,82,-22
26,121,89,72,40,-49
26,119,119,120,120,1
26,112,80,64,32,-48
26,96,88,80,72,-16
26,136,96,80,40,-56
26,160,96,104,40,-56
26,104,72,104,72,0
26,80,112,48,80,-32
26,103,104,127,128,24
26,97,111,97,111,0
26,95,120,80,105,-15
26,112,104,136,128,24
26,136,88,80,32,-56
26,128,80,104,56,-24
26,120,96,88,64,-32
26,112,72,88,48,-24
26,144,72,72,0,-72
26,144,88,112,56,-32
26,120,112,72,64,-48
26,112,80,96,64,-16
26,104,121,71,88,-33
26,96,87,96,87,0
26,127,71,128,72,1
26,112,88,96,72,-16
26,144,96,640,592,496
26,129,96,129,96,0
26,152,72,80,0,-72
26,104,96,152,144,48
26,112,72,112,72,0
26,128,104,64,40,-64
27,112,128,128,144,16
27,120,112,120,112,0
27,56,88,96,128,40
27,112,112,144,144,32
27,136,120,192,176,56
27,121,128,160,167,39
27,104,112,136,144,32
27,120,128,120,128,0
27,89,104,112,127,23
27,128,128,184,184,56
27,120,96,168,144,48
27,96,88,96,88,0
27,104,88,104,88,0
27,129,96,160,127,31
27,128,96,128,96,0
27,88,96,160,168,72
27,120,136,168,184,48
27,128,120,152,144,24
27,96,119,121,144,25
27,96,120,160,184,64
27,120,168,304,352,184
27,159,120,192,153,33
27,160,128,296,264,136
27,128,119,129,120,1
27,112,139,152,179,40
27,104,120,152,168,48
27,88,112,256,280,168
27,80,112,80,112,0
27,96,72,120,96,24
27,72,136,656,720,584
27,104,96,104,96,0
27,80,96,112,128,32
27,104,112,144,152,40
27,97,104,152,159,55
27,96,112,120,136,24
27,127,112,127,112,0
27,88,96,88,96,0
27,89,96,112,119,23
27,72,104,96,128,24
27,96,176,168,248,72
27,96,96,112,112,16
27,88,64,104,80,16
27,112,104,152,144,40
27,112,87,113,88,1
27,88,104,112,128,24
27,105,112,160,167,55
27,128,88,208,168,80
27,104,104,160,160,56
27,118,112,158,152,40
27,112,152,136,176,24
27,112,104,144,136,32
27,111,103,136,128,25
28,88,87,152,151,64
28,72,82,120,130,48
28,96,77,144,125,48
28,76,80,120,124,44
28,80,80,112,112,32
28,88,96,120,128,32
28,64,72,104,112,40
28,72,79,105,112,33
28,72,80,104,112,32
28,72,75,109,112,37
28,72,64,96,88,24
28,112,96,144,128,32
28,72,64,96,88,24
28,76,80,132,136,56
28,96,72,720,696,624
28,80,104,136,160,56
28,80,80,104,104,24
28,88,80,128,120,40
28,104,85,200,181,96
28,73,63,74,64,1
28,72,88,112,128,40
28,80,104,112,136,32
28,72,56,112,96,40
28,120,96,192,168,72
28,80,80,128,128,48
28,96,64,120,88,24
28,72,72,120,120,48
28,80,96,80,96,0
28,127,64,239,176,112
28,64,104,160,200,96
28,104,80,184,160,80
28,72,81,48,57,-24
28,80,72,192,184,112
28,72,79,105,112,33
28,80,88,104,112,24
29,152,112,112,72,-40
29,152,112,121,81,-31
29,141,112,101,72,-40
29,144,112,112,80,-32
29,138,115,96,73,-42
29,128,112,104,88,-24
29,146,120,104,78,-42
29,159,112,112,65,-47
29,152,110,112,70,-40
29,160,120,128,88,-32
29,136,96,136,96,0
29,144,104,96,56,-48
29,158,104,128,74,-30
29,160,112,744,696,584
29,136,104,240,208,104
29,145,64,96,15,-49
29,152,96,104,48,-48
29,152,104,104,56,-48
29,160,96,144,80,-16
29,167,87,104,24,-63
29,136,82,72,18,-64
29,176,136,128,88,-48
30,64,80,168,184,104
30,80,64,200,184,120
30,69,96,152,179,83
30,64,72,176,184,112
30,64,72,176,184,112
30,56,64,176,184,120
30,72,88,176,192,104
30,63,89,159,185,96
30,72,88,192,208,120
30,64,80,184,200,120
30,64,72,184,192,120
30,72,72,208,208,136
30,63,64,183,184,120
30,72,72,192,192,120
30,56,56,168,168,112
30,65,72,176,183,111
30,64,73,177,186,113
30,72,64,176,168,104
30,72,80,184,192,112
1,112,113,64,65,-48
1,64,88,168,192,104
1,104,96,64,56,-40
1,96,128,96,128,0
1,119,119,24,24,-95
1,64,104,96,136,32
1,88,112,112,136,24
1,104,168,32,96,-72
1,112,128,48,64,-64
1,112,96,168,152,56
1,112,104,112,104,0
1,112,135,1,24,-111
1,112,96,56,40,-56
1,144,88,96,40,-48
1,96,64,128,96,32
1,112,72,72,32,-40
1,112,95,96,79,-16
1,88,112,88,112,0
1,128,112,48,32,-80
1,128,128,128,128,0
1,80,80,24,24,-56
1,104,72,56,24,-48
1,120,120,40,40,-80
1,73,112,80,119,7
1,96,127,57,88,-39
1,128,144,80,96,-48
1,120,128,72,80,-48
1,120,64,56,0,-64
1,88,104,145,161,57
1,102,120,182,200,80
1,144,72,72,0,-72
1,112,128,80,96,-32
1,120,112,88,80,-32
1,120,120,80,80,-40
1,80,56,136,112,56
1,96,120,32,56,-64
1,104,72,144,112,40
1,79,96,79,96,0
1,96,96,24,24,-72
1,128,72,56,0,-72
1,136,120,96,80,-40
1,136,96,40,0,-96
2,48,71,49,72,1
2,80,80,80,80,0
2,56,66,56,66,0
2,64,80,64,80,0
2,56,79,56,79,0
2,49,103,49,103,0
2,56,96,56,96,0
2,64,80,64,80,0
2,73,65,73,65,0
2,64,80,64,80,0
2,64,78,176,190,112
2,64,80,88,104,24
2,64,80,88,104,24
2,56,97,79,120,23
2,72,97,72,97,0
2,64,88,64,88,0
2,55,128,103,176,48
2,55,80,104,129,49
2,56,112,216,272,160
2,64,103,128,167,64
2,56,104,80,128,24
2,63,112,111,160,48
2,56,136,56,136,0
2,56,112,80,136,24
2,56,81,112,137,56
2,56,112,88,144,32
2,56,112,88,144,32
2,64,104,64,104,0
2,48,112,96,160,48
2,56,112,80,136,24
2,48,96,80,128,32
2,56,112,80,136,24
2,56,96,104,144,48
2,56,120,104,168,48
2,63,97,63,97,0
2,56,88,80,112,24
2,56,96,80,120,24
2,56,96,96,136,40
2,56,89,88,121,32
2,56,97,72,113,16
2,48,96,88,136,40
2,56,96,72,112,16
2,56,80,88,112,32
2,56,80,104,128,48
2,56,88,127,159,71
2,64,96,96,128,32
2,56,80,112,136,56
2,72,64,112,104,40
2,72,88,152,168,80
2,71,56,96,81,25
2,56,80,112,136,56
3,112,88,64,40,-48
3,72,176,104,208,32
3,104,72,88,56,-16
3,88,80,72,64,-16
3,72,63,73,64,1
3,56,56,56,56,0
3,104,104,152,152,48
3,104,103,41,40,-63
3,64,79,65,80,1
3,64,112,64,112,0
3,72,88,40,56,-32
3,128,112,56,40,-72
3,120,72,80,32,-40
3,144,63,121,40,-23
3,112,72,56,16,-56
3,80,111,81,112,1
3,88,96,88,96,0
3,64,88,88,112,24
3,47,87,88,128,41
3,80,72,104,96,24
3,96,64,536,504,440
3,96,88,72,64,-24
3,96,112,48,64,-48
3,63,48,96,81,33
3,79,88,79,88,0
3,128,65,64,1,-64
3,56,64,192,200,136
3,72,104,96,128,24
3,104,40,144,80,40
4,72,71,73,72,1
4,64,72,80,88,16
4,56,71,57,72,1
4,24,72,64,112,40
4,64,64,112,112,48
4,72,72,72,72,0
4,64,78,65,79,1
4,72,72,40,40,-32
4,64,72,32,40,-32
4,56,78,2,24,-54
4,64,48,64,48,0
4,72,88,72,88,0
4,88,64,88,64,0
4,80,72,96,88,16
4,72,72,72,72,0
4,64,43,100,79,36
4,64,72,88,96,24
4,88,80,88,80,0
4,64,64,64,64,0
4,64,55,65,56,1
4,56,56,88,88,32
5,112,160,72,120,-40
5,112,112,72,72,-40
5,119,136,63,80,-56
5,120,160,40,80,-80
5,120,120,57,57,-63
5,119,136,39,56,-80
5,130,160,113,143,-17
5,120,112,32,24,-88
5,120,151,88,119,-32
5,120,111,120,111,0
5,135,208,159,232,24
5,120,136,352,368,232
5,113,128,160,175,47
5,120,112,152,144,32
5,128,184,128,184,0
5,104,135,105,136,1
5,128,152,40,64,-88
5,112,136,264,288,152
5,144,136,72,64,-72
5,104,137,88,121,-16
5,135,136,375,376,240
5,112,112,408,408,296
5,104,112,64,72,-40
5,112,96,96,80,-16
6,80,67,301,288,221
6,64,88,200,224,136
6,64,104,104,144,40
6,80,72,80,72,0
6,64,88,176,200,112
6,56,63,97,104,41
6,64,128,1896,1960,1832
6,72,136,56,120,-16
6,72,78,74,80,2
6,72,88,72,88,0
6,72,64,200,192,128
6,72,88,72,88,0
6,72,64,72,64,0
7,88,152,64,128,-24
7,65,160,81,176,16
7,66,132,94,160,28
7,93,187,94,188,1
7,104,176,104,176,0
7,88,160,88,160,0
7,80,160,80,160,0
7,64,175,64,175,0
7,105,184,24,103,-81
7,64,112,96,144,32
7,79,136,95,152,16
7,88,184,120,216,32
7,85,153,100,168,15
7,81,121,120,160,39
7,87,152,143,208,56
